"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","type"
"World","WLD","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","66.2","","","66.8","","","66.6","","","67.1","","","68.1","","","67.4","","","66.9","","","64.1","","","60.4","","","56.6","","53.9","52.2","50.7","48.7","","46.1","","","","","poverty"
"World","WLD","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","56.9","","","56.9","","","55.3","","","55.2","","","54.6","","","51.7","","","50.6","","","47.1","","","42.2","","","38.3","","35.2","32.7","31.3","28.8","","26.3","","","","","poverty"
"World","WLD","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","42.1","","","39.2","","","35.3","","","35.9","","","34","","","29.4","","","28.6","","","25.5","","","20.7","","","18.2","","15.7","13.7","12.8","11.2","","10","","","","","poverty"
"World","WLD","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2756284335686","","","","","","","","","","39.6617016627595","","","","","35.3907079312664","","34.0327302132334","","33.0843426117756","","","","","29.7620906739567","","","","","","poverty"
"World","WLD","School enrollment, preprimary (% gross)","SE.PRE.ENRR","","","","","","","","","","","15.5113201141357","15.633339881897","15.4183597564697","15.4545602798462","15.6683397293091","16.2552890777588","17.9880790710449","21.0035495758057","19.8199195861816","20.0492401123047","21.0651893615723","22.505880355835","22.8924102783203","23.861120223999","24.8203506469727","25.8877506256104","27.2595291137695","28.4544906616211","29.0592498779297","28.8622608184814","28.7621192932129","28.7730007171631","28.9827995300293","29.0902099609375","28.9734802246094","29.4700393676758","29.9941596984863","28.4176006317139","31.0055599212646","31.4617500305176","31.722240447998","31.6230907440186","31.3383903503418","31.8176593780518","32.3197593688965","33.1829299926758","34.9944190979004","35.7827415466309","37.1671409606934","37.9226989746094","38.60495","40.81581","43.55113","45.71099","45.99791","46.99795","49.59324","51.09632","51.96555","","school"
"World","WLD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6092559238214","62.4951626912093","62.1264817150425","61.9659602994993","61.7416998413617","61.5484861793407","61.4484521877129","61.230331508897","61.1221250362619","61.072209756306","60.7699606838326","60.3959931994472","60.1298396874911","60.1550899923562","60.1358544405824","60.0911839797342","60.0970117368789","59.8515573755493","59.1680589507198","58.9179274657239","58.7681822679015","58.6241534199988","58.5354904406532","58.5143244122799","58.4369640830197","58.3472540524645","58.4303949330257","58.3202693427733","58.146005815907","employment"
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5498.50431168728","5681.15156745755","5848.11147213005","6037.76732563451","6271.83986258148","6528.3321086385","6814.63086514581","7103.81912448367","7277.6121761305","7536.26562383722","7986.02096566444","8260.90848557623","8552.19453202561","8917.19039379014","9519.45201512883","10132.5613889758","10959.0706732751","11721.8334950205","12260.6573848225","12232.9852620242","12876.5225335602","13592.3363828152","14152.5395889222","14764.1016841534","15342.946748369","15807.9645981162","16336.7099308248","17117.1525318424","17912.3681345502","","gdp"
